"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SI","25.09.2023 15:00 - 25.09.2023 16:00 (CET/CEST)","7","n/e","470","n/e","29","n/e","0","n/e","n/e","n/e","0","","414","n/e","n/e","695","n/e","n/e","121","8","n/e","2"
"BZN|SI","25.09.2023 16:00 - 25.09.2023 17:00 (CET/CEST)","7","n/e","499","n/e","29","n/e","0","n/e","n/e","n/e","0","","534","n/e","n/e","695","n/e","n/e","83","8","n/e","2"
"BZN|SI","25.09.2023 17:00 - 25.09.2023 18:00 (CET/CEST)","7","n/e","500","n/e","30","n/e","0","n/e","n/e","n/e","125","","732","n/e","n/e","695","n/e","n/e","34","8","n/e","2"
"BZN|SI","25.09.2023 18:00 - 25.09.2023 19:00 (CET/CEST)","7","n/e","499","n/e","51","n/e","0","n/e","n/e","n/e","171","","839","n/e","n/e","695","n/e","n/e","10","8","n/e","2"
"BZN|SI","25.09.2023 19:00 - 25.09.2023 20:00 (CET/CEST)","7","n/e","506","n/e","58","n/e","0","n/e","n/e","n/e","169","","853","n/e","n/e","695","n/e","n/e","2","8","n/e","2"
"BZN|SI","25.09.2023 20:00 - 25.09.2023 21:00 (CET/CEST)","7","n/e","496","n/e","57","n/e","0","n/e","n/e","n/e","164","","843","n/e","n/e","695","n/e","n/e","2","8","n/e","2"
"BZN|SI","25.09.2023 21:00 - 25.09.2023 22:00 (CET/CEST)","7","n/e","496","n/e","52","n/e","0","n/e","n/e","n/e","162","","802","n/e","n/e","694","n/e","n/e","1","8","n/e","2"
"BZN|SI","25.09.2023 22:00 - 25.09.2023 23:00 (CET/CEST)","7","n/e","496","n/e","30","n/e","0","n/e","n/e","n/e","1","","661","n/e","n/e","694","n/e","n/e","1","8","n/e","2"
"BZN|SI","25.09.2023 23:00 - 26.09.2023 00:00 (CET/CEST)","7","n/e","498","n/e","29","n/e","0","n/e","n/e","n/e","0","","521","n/e","n/e","694","n/e","n/e","1","8","n/e","2"
"BZN|SI","26.09.2023 00:00 - 26.09.2023 01:00 (CET/CEST)","7","n/e","492","n/e","28","n/e","0","n/e","n/e","n/e","0","","279","n/e","n/e","695","n/e","n/e","0","7","n/e","2"
"BZN|SI","26.09.2023 01:00 - 26.09.2023 02:00 (CET/CEST)","7","n/e","487","n/e","28","n/e","0","n/e","n/e","n/e","0","","209","n/e","n/e","695","n/e","n/e","0","7","n/e","2"
"BZN|SI","26.09.2023 02:00 - 26.09.2023 03:00 (CET/CEST)","7","n/e","489","n/e","28","n/e","0","n/e","n/e","n/e","0","","207","n/e","n/e","695","n/e","n/e","0","8","n/e","2"
"BZN|SI","26.09.2023 03:00 - 26.09.2023 04:00 (CET/CEST)","7","n/e","486","n/e","28","n/e","0","n/e","n/e","n/e","0","","204","n/e","n/e","695","n/e","n/e","0","8","n/e","2"
"BZN|SI","26.09.2023 04:00 - 26.09.2023 05:00 (CET/CEST)","7","n/e","493","n/e","28","n/e","0","n/e","n/e","n/e","0","","222","n/e","n/e","695","n/e","n/e","0","7","n/e","2"
"BZN|SI","26.09.2023 05:00 - 26.09.2023 06:00 (CET/CEST)","7","n/e","496","n/e","29","n/e","0","n/e","n/e","n/e","0","","417","n/e","n/e","695","n/e","n/e","0","8","n/e","2"
"BZN|SI","26.09.2023 06:00 - 26.09.2023 07:00 (CET/CEST)","7","n/e","515","n/e","30","n/e","0","n/e","n/e","n/e","169","","768","n/e","n/e","695","n/e","n/e","2","7","n/e","2"
"BZN|SI","26.09.2023 07:00 - 26.09.2023 08:00 (CET/CEST)","7","n/e","524","n/e","31","n/e","0","n/e","n/e","n/e","160","","814","n/e","n/e","695","n/e","n/e","18","7","n/e","2"
"BZN|SI","26.09.2023 08:00 - 26.09.2023 09:00 (CET/CEST)","7","n/e","515","n/e","30","n/e","0","n/e","n/e","n/e","153","","811","n/e","n/e","695","n/e","n/e","69","9","n/e","1"
"BZN|SI","26.09.2023 09:00 - 26.09.2023 10:00 (CET/CEST)","7","n/e","514","n/e","29","n/e","0","n/e","n/e","n/e","92","","780","n/e","n/e","695","n/e","n/e","142","8","n/e","2"
"BZN|SI","26.09.2023 10:00 - 26.09.2023 11:00 (CET/CEST)","7","n/e","395","n/e","29","n/e","0","n/e","n/e","n/e","2","","590","n/e","n/e","695","n/e","n/e","238","9","n/e","2"
"BZN|SI","26.09.2023 11:00 - 26.09.2023 12:00 (CET/CEST)","7","n/e","294","n/e","27","n/e","0","n/e","n/e","n/e","0","","424","n/e","n/e","695","n/e","n/e","291","8","n/e","2"
"BZN|SI","26.09.2023 12:00 - 26.09.2023 13:00 (CET/CEST)","7","n/e","229","n/e","29","n/e","0","n/e","n/e","n/e","0","","253","n/e","n/e","695","n/e","n/e","280","9","n/e","2"
"BZN|SI","26.09.2023 13:00 - 26.09.2023 14:00 (CET/CEST)","7","n/e","236","n/e","28","n/e","0","n/e","n/e","n/e","0","","196","n/e","n/e","695","n/e","n/e","228","8","n/e","2"
"BZN|SI","26.09.2023 14:00 - 26.09.2023 15:00 (CET/CEST)","7","n/e","239","n/e","28","n/e","0","n/e","n/e","n/e","0","","197","n/e","n/e","695","n/e","n/e","182","8","n/e","2"
"BZN|SI","26.09.2023 15:00 - 26.09.2023 16:00 (CET/CEST)","7","n/e","288","n/e","28","n/e","0","n/e","n/e","n/e","0","","456","n/e","n/e","695","n/e","n/e","160","8","n/e","2"
"BZN|SI","26.09.2023 16:00 - 26.09.2023 17:00 (CET/CEST)","7","n/e","384","n/e","28","n/e","0","n/e","n/e","n/e","27","","714","n/e","n/e","695","n/e","n/e","111","8","n/e","2"
"BZN|SI","26.09.2023 17:00 - 26.09.2023 18:00 (CET/CEST)","7","n/e","508","n/e","30","n/e","0","n/e","n/e","n/e","114","","772","n/e","n/e","695","n/e","n/e","43","8","n/e","2"
"BZN|SI","26.09.2023 18:00 - 26.09.2023 19:00 (CET/CEST)","7","n/e","515","n/e","33","n/e","0","n/e","n/e","n/e","161","","822","n/e","n/e","695","n/e","n/e","10","8","n/e","2"
"BZN|SI","26.09.2023 19:00 - 26.09.2023 20:00 (CET/CEST)","7","n/e","515","n/e","34","n/e","0","n/e","n/e","n/e","159","","820","n/e","n/e","694","n/e","n/e","2","8","n/e","2"
"BZN|SI","26.09.2023 20:00 - 26.09.2023 21:00 (CET/CEST)","7","n/e","515","n/e","34","n/e","0","n/e","n/e","n/e","154","","815","n/e","n/e","695","n/e","n/e","2","8","n/e","2"
"BZN|SI","26.09.2023 21:00 - 26.09.2023 22:00 (CET/CEST)","7","n/e","518","n/e","29","n/e","0","n/e","n/e","n/e","0","","755","n/e","n/e","695","n/e","n/e","2","8","n/e","2"
"BZN|SI","26.09.2023 22:00 - 26.09.2023 23:00 (CET/CEST)","7","n/e","500","n/e","29","n/e","0","n/e","n/e","n/e","0","","652","n/e","n/e","695","n/e","n/e","1","8","n/e","2"
"BZN|SI","26.09.2023 23:00 - 27.09.2023 00:00 (CET/CEST)","7","n/e","500","n/e","28","n/e","0","n/e","n/e","n/e","0","","485","n/e","n/e","695","n/e","n/e","1","8","n/e","2"
"BZN|SI","27.09.2023 00:00 - 27.09.2023 01:00 (CET/CEST)","7","n/e","496","n/e","27","n/e","0","n/e","n/e","n/e","0","","394","n/e","n/e","695","n/e","n/e","0","7","n/e","1"
"BZN|SI","27.09.2023 01:00 - 27.09.2023 02:00 (CET/CEST)","7","n/e","496","n/e","27","n/e","0","n/e","n/e","n/e","0","","209","n/e","n/e","695","n/e","n/e","0","7","n/e","0"
"BZN|SI","27.09.2023 02:00 - 27.09.2023 03:00 (CET/CEST)","7","n/e","494","n/e","27","n/e","0","n/e","n/e","n/e","0","","198","n/e","n/e","695","n/e","n/e","0","7","n/e","0"
"BZN|SI","27.09.2023 03:00 - 27.09.2023 04:00 (CET/CEST)","7","n/e","493","n/e","27","n/e","0","n/e","n/e","n/e","0","","198","n/e","n/e","695","n/e","n/e","0","7","n/e","1"
"BZN|SI","27.09.2023 04:00 - 27.09.2023 05:00 (CET/CEST)","7","n/e","489","n/e","28","n/e","0","n/e","n/e","n/e","0","","206","n/e","n/e","695","n/e","n/e","0","7","n/e","1"
"BZN|SI","27.09.2023 05:00 - 27.09.2023 06:00 (CET/CEST)","7","n/e","515","n/e","29","n/e","0","n/e","n/e","n/e","0","","430","n/e","n/e","695","n/e","n/e","0","7","n/e","0"
"BZN|SI","27.09.2023 06:00 - 27.09.2023 07:00 (CET/CEST)","7","n/e","515","n/e","29","n/e","0","n/e","n/e","n/e","158","","712","n/e","n/e","694","n/e","n/e","2","7","n/e","1"
"BZN|SI","27.09.2023 07:00 - 27.09.2023 08:00 (CET/CEST)","7","n/e","515","n/e","30","n/e","0","n/e","n/e","n/e","162","","783","n/e","n/e","694","n/e","n/e","13","7","n/e","1"
"BZN|SI","27.09.2023 08:00 - 27.09.2023 09:00 (CET/CEST)","7","n/e","514","n/e","29","n/e","0","n/e","n/e","n/e","159","","764","n/e","n/e","695","n/e","n/e","50","7","n/e","0"
"BZN|SI","27.09.2023 09:00 - 27.09.2023 10:00 (CET/CEST)","7","n/e","499","n/e","28","n/e","0","n/e","n/e","n/e","91","","614","n/e","n/e","693","n/e","n/e","113","8","n/e","1"
"BZN|SI","27.09.2023 10:00 - 27.09.2023 11:00 (CET/CEST)","7","n/e","400","n/e","28","n/e","0","n/e","n/e","n/e","0","","452","n/e","n/e","694","n/e","n/e","194","8","n/e","2"
"BZN|SI","27.09.2023 11:00 - 27.09.2023 12:00 (CET/CEST)","7","n/e","298","n/e","27","n/e","0","n/e","n/e","n/e","0","","257","n/e","n/e","694","n/e","n/e","254","8","n/e","2"
"BZN|SI","27.09.2023 12:00 - 27.09.2023 13:00 (CET/CEST)","7","n/e","241","n/e","28","n/e","0","n/e","n/e","n/e","0","","225","n/e","n/e","694","n/e","n/e","270","8","n/e","2"
"BZN|SI","27.09.2023 13:00 - 27.09.2023 14:00 (CET/CEST)","7","n/e","238","n/e","27","n/e","0","n/e","n/e","n/e","0","","196","n/e","n/e","694","n/e","n/e","235","8","n/e","2"
"BZN|SI","27.09.2023 14:00 - 27.09.2023 15:00 (CET/CEST)","7","n/e","235","n/e","27","n/e","0","n/e","n/e","n/e","0","","195","n/e","n/e","694","n/e","n/e","188","8","n/e","2"
"BZN|SI","27.09.2023 15:00 - 27.09.2023 16:00 (CET/CEST)","7","n/e","293","n/e","28","n/e","0","n/e","n/e","n/e","0","","201","n/e","n/e","694","n/e","n/e","160","8","n/e","2"
"BZN|SI","27.09.2023 16:00 - 27.09.2023 17:00 (CET/CEST)","7","n/e","391","n/e","27","n/e","0","n/e","n/e","n/e","0","","432","n/e","n/e","694","n/e","n/e","105","8","n/e","2"
"BZN|SI","27.09.2023 17:00 - 27.09.2023 18:00 (CET/CEST)","7","n/e","499","n/e","29","n/e","0","n/e","n/e","n/e","160","","647","n/e","n/e","694","n/e","n/e","40","8","n/e","2"
"BZN|SI","27.09.2023 18:00 - 27.09.2023 19:00 (CET/CEST)","7","n/e","511","n/e","32","n/e","0","n/e","n/e","n/e","164","","751","n/e","n/e","694","n/e","n/e","9","8","n/e","2"
"BZN|SI","27.09.2023 19:00 - 27.09.2023 20:00 (CET/CEST)","7","n/e","514","n/e","33","n/e","0","n/e","n/e","n/e","162","","765","n/e","n/e","694","n/e","n/e","2","7","n/e","3"
"BZN|SI","27.09.2023 20:00 - 27.09.2023 21:00 (CET/CEST)","7","n/e","514","n/e","33","n/e","0","n/e","n/e","n/e","151","","648","n/e","n/e","694","n/e","n/e","1","7","n/e","3"
"BZN|SI","27.09.2023 21:00 - 27.09.2023 22:00 (CET/CEST)","7","n/e","512","n/e","28","n/e","0","n/e","n/e","n/e","2","","553","n/e","n/e","694","n/e","n/e","1","7","n/e","2"
"BZN|SI","27.09.2023 22:00 - 27.09.2023 23:00 (CET/CEST)","7","n/e","498","n/e","28","n/e","0","n/e","n/e","n/e","0","","444","n/e","n/e","694","n/e","n/e","1","7","n/e","2"
"BZN|SI","27.09.2023 23:00 - 28.09.2023 00:00 (CET/CEST)","7","n/e","388","n/e","28","n/e","0","n/e","n/e","n/e","0","","306","n/e","n/e","694","n/e","n/e","1","7","n/e","1"
"BZN|SI","28.09.2023 00:00 - 28.09.2023 01:00 (CET/CEST)","7","n/e","287","n/e","27","n/e","0","n/e","n/e","n/e","0","","169","n/e","n/e","694","n/e","n/e","1","7","n/e","2"
"BZN|SI","28.09.2023 01:00 - 28.09.2023 02:00 (CET/CEST)","7","n/e","242","n/e","27","n/e","0","n/e","n/e","n/e","0","","127","n/e","n/e","694","n/e","n/e","0","7","n/e","2"
"BZN|SI","28.09.2023 02:00 - 28.09.2023 03:00 (CET/CEST)","7","n/e","240","n/e","27","n/e","0","n/e","n/e","n/e","0","","127","n/e","n/e","694","n/e","n/e","1","7","n/e","2"
"BZN|SI","28.09.2023 03:00 - 28.09.2023 04:00 (CET/CEST)","7","n/e","238","n/e","27","n/e","0","n/e","n/e","n/e","0","","126","n/e","n/e","694","n/e","n/e","1","7","n/e","2"
"BZN|SI","28.09.2023 04:00 - 28.09.2023 05:00 (CET/CEST)","7","n/e","293","n/e","27","n/e","0","n/e","n/e","n/e","0","","122","n/e","n/e","693","n/e","n/e","1","8","n/e","2"
"BZN|SI","28.09.2023 05:00 - 28.09.2023 06:00 (CET/CEST)","7","n/e","366","n/e","28","n/e","0","n/e","n/e","n/e","0","","358","n/e","n/e","693","n/e","n/e","1","8","n/e","2"
"BZN|SI","28.09.2023 06:00 - 28.09.2023 07:00 (CET/CEST)","7","n/e","484","n/e","33","n/e","0","n/e","n/e","n/e","0","","648","n/e","n/e","693","n/e","n/e","2","7","n/e","2"
"BZN|SI","28.09.2023 07:00 - 28.09.2023 08:00 (CET/CEST)","7","n/e","513","n/e","66","n/e","0","n/e","n/e","n/e","0","","758","n/e","n/e","693","n/e","n/e","15","7","n/e","2"
"BZN|SI","28.09.2023 08:00 - 28.09.2023 09:00 (CET/CEST)","7","n/e","515","n/e","65","n/e","0","n/e","n/e","n/e","149","","749","n/e","n/e","695","n/e","n/e","59","8","n/e","2"
"BZN|SI","28.09.2023 09:00 - 28.09.2023 10:00 (CET/CEST)","7","n/e","516","n/e","64","n/e","0","n/e","n/e","n/e","1","","624","n/e","n/e","695","n/e","n/e","129","8","n/e","3"
"BZN|SI","28.09.2023 10:00 - 28.09.2023 11:00 (CET/CEST)","7","n/e","454","n/e","64","n/e","0","n/e","n/e","n/e","0","","400","n/e","n/e","693","n/e","n/e","214","8","n/e","3"
"BZN|SI","28.09.2023 11:00 - 28.09.2023 12:00 (CET/CEST)","7","n/e","443","n/e","77","n/e","0","n/e","n/e","n/e","0","","223","n/e","n/e","693","n/e","n/e","262","9","n/e","2"
"BZN|SI","28.09.2023 12:00 - 28.09.2023 13:00 (CET/CEST)","7","n/e","474","n/e","78","n/e","0","n/e","n/e","n/e","0","","193","n/e","n/e","693","n/e","n/e","262","8","n/e","2"
"BZN|SI","28.09.2023 13:00 - 28.09.2023 14:00 (CET/CEST)","7","n/e","474","n/e","33","n/e","0","n/e","n/e","n/e","0","","203","n/e","n/e","693","n/e","n/e","238","8","n/e","1"
"BZN|SI","28.09.2023 14:00 - 28.09.2023 15:00 (CET/CEST)","7","n/e","473","n/e","26","n/e","0","n/e","n/e","n/e","0","","195","n/e","n/e","693","n/e","n/e","201","9","n/e","2"
"BZN|SI","28.09.2023 15:00 - 28.09.2023 16:00 (CET/CEST)","7","n/e","481","n/e","27","n/e","0","n/e","n/e","n/e","0","","191","n/e","n/e","693","n/e","n/e","163","9","n/e","2"
"BZN|SI","28.09.2023 16:00 - 28.09.2023 17:00 (CET/CEST)","7","n/e","500","n/e","26","n/e","0","n/e","n/e","n/e","0","","401","n/e","n/e","693","n/e","n/e","104","9","n/e","2"
"BZN|SI","28.09.2023 17:00 - 28.09.2023 18:00 (CET/CEST)","7","n/e","513","n/e","28","n/e","0","n/e","n/e","n/e","160","","696","n/e","n/e","693","n/e","n/e","37","8","n/e","2"
"BZN|SI","28.09.2023 18:00 - 28.09.2023 19:00 (CET/CEST)","7","n/e","516","n/e","32","n/e","0","n/e","n/e","n/e","168","","773","n/e","n/e","693","n/e","n/e","8","8","n/e","2"
"BZN|SI","28.09.2023 19:00 - 28.09.2023 20:00 (CET/CEST)","7","n/e","516","n/e","33","n/e","0","n/e","n/e","n/e","160","","775","n/e","n/e","693","n/e","n/e","2","8","n/e","2"
"BZN|SI","28.09.2023 20:00 - 28.09.2023 21:00 (CET/CEST)","7","n/e","511","n/e","32","n/e","0","n/e","n/e","n/e","143","","769","n/e","n/e","693","n/e","n/e","1","8","n/e","2"
"BZN|SI","28.09.2023 21:00 - 28.09.2023 22:00 (CET/CEST)","7","n/e","515","n/e","28","n/e","0","n/e","n/e","n/e","123","","602","n/e","n/e","693","n/e","n/e","1","8","n/e","2"
"BZN|SI","28.09.2023 22:00 - 28.09.2023 23:00 (CET/CEST)","7","n/e","514","n/e","27","n/e","0","n/e","n/e","n/e","0","","450","n/e","n/e","694","n/e","n/e","1","8","n/e","1"
"BZN|SI","28.09.2023 23:00 - 29.09.2023 00:00 (CET/CEST)","7","n/e","496","n/e","27","n/e","0","n/e","n/e","n/e","0","","254","n/e","n/e","694","n/e","n/e","1","8","n/e","1"
"BZN|SI","29.09.2023 00:00 - 29.09.2023 01:00 (CET/CEST)","7","n/e","488","n/e","27","n/e","0","n/e","n/e","n/e","0","","137","n/e","n/e","693","n/e","n/e","0","7","n/e","1"
"BZN|SI","29.09.2023 01:00 - 29.09.2023 02:00 (CET/CEST)","7","n/e","493","n/e","27","n/e","0","n/e","n/e","n/e","0","","109","n/e","n/e","693","n/e","n/e","0","7","n/e","1"
"BZN|SI","29.09.2023 02:00 - 29.09.2023 03:00 (CET/CEST)","7","n/e","494","n/e","27","n/e","0","n/e","n/e","n/e","0","","109","n/e","n/e","693","n/e","n/e","0","7","n/e","1"
"BZN|SI","29.09.2023 03:00 - 29.09.2023 04:00 (CET/CEST)","7","n/e","494","n/e","27","n/e","0","n/e","n/e","n/e","0","","109","n/e","n/e","693","n/e","n/e","1","7","n/e","1"
"BZN|SI","29.09.2023 04:00 - 29.09.2023 05:00 (CET/CEST)","7","n/e","492","n/e","26","n/e","0","n/e","n/e","n/e","0","","127","n/e","n/e","693","n/e","n/e","0","7","n/e","1"
"BZN|SI","29.09.2023 05:00 - 29.09.2023 06:00 (CET/CEST)","7","n/e","514","n/e","28","n/e","0","n/e","n/e","n/e","0","","262","n/e","n/e","693","n/e","n/e","1","7","n/e","2"
"BZN|SI","29.09.2023 06:00 - 29.09.2023 07:00 (CET/CEST)","7","n/e","515","n/e","29","n/e","0","n/e","n/e","n/e","151","","603","n/e","n/e","693","n/e","n/e","2","7","n/e","1"
"BZN|SI","29.09.2023 07:00 - 29.09.2023 08:00 (CET/CEST)","7","n/e","513","n/e","30","n/e","0","n/e","n/e","n/e","135","","741","n/e","n/e","693","n/e","n/e","14","7","n/e","1"
"BZN|SI","29.09.2023 08:00 - 29.09.2023 09:00 (CET/CEST)","7","n/e","514","n/e","29","n/e","0","n/e","n/e","n/e","133","","743","n/e","n/e","693","n/e","n/e","56","8","n/e","2"
"BZN|SI","29.09.2023 09:00 - 29.09.2023 10:00 (CET/CEST)","7","n/e","484","n/e","28","n/e","0","n/e","n/e","n/e","0","","628","n/e","n/e","693","n/e","n/e","119","10","n/e","1"
"BZN|SI","29.09.2023 10:00 - 29.09.2023 11:00 (CET/CEST)","7","n/e","398","n/e","27","n/e","0","n/e","n/e","n/e","0","","525","n/e","n/e","693","n/e","n/e","190","9","n/e","1"
"BZN|SI","29.09.2023 11:00 - 29.09.2023 12:00 (CET/CEST)","7","n/e","302","n/e","27","n/e","0","n/e","n/e","n/e","0","","300","n/e","n/e","693","n/e","n/e","226","10","n/e","1"
"BZN|SI","29.09.2023 12:00 - 29.09.2023 13:00 (CET/CEST)","7","n/e","246","n/e","27","n/e","0","n/e","n/e","n/e","0","","213","n/e","n/e","693","n/e","n/e","239","10","n/e","1"
"BZN|SI","29.09.2023 13:00 - 29.09.2023 14:00 (CET/CEST)","7","n/e","245","n/e","26","n/e","0","n/e","n/e","n/e","0","","166","n/e","n/e","693","n/e","n/e","222","10","n/e","1"
"BZN|SI","29.09.2023 14:00 - 29.09.2023 15:00 (CET/CEST)","7","n/e","241","n/e","26","n/e","0","n/e","n/e","n/e","0","","137","n/e","n/e","693","n/e","n/e","198","10","n/e","1"
"BZN|SI","29.09.2023 15:00 - 29.09.2023 16:00 (CET/CEST)","7","n/e","280","n/e","27","n/e","0","n/e","n/e","n/e","0","","157","n/e","n/e","693","n/e","n/e","161","10","n/e","1"
"BZN|SI","29.09.2023 16:00 - 29.09.2023 17:00 (CET/CEST)","7","n/e","376","n/e","26","n/e","0","n/e","n/e","n/e","0","","375","n/e","n/e","693","n/e","n/e","100","10","n/e","1"
"BZN|SI","29.09.2023 17:00 - 29.09.2023 18:00 (CET/CEST)","7","n/e","487","n/e","28","n/e","0","n/e","n/e","n/e","162","","675","n/e","n/e","693","n/e","n/e","33","10","n/e","1"
"BZN|SI","29.09.2023 18:00 - 29.09.2023 19:00 (CET/CEST)","7","n/e","514","n/e","32","n/e","0","n/e","n/e","n/e","161","","754","n/e","n/e","693","n/e","n/e","7","9","n/e","1"
"BZN|SI","29.09.2023 19:00 - 29.09.2023 20:00 (CET/CEST)","7","n/e","516","n/e","34","n/e","0","n/e","n/e","n/e","164","","762","n/e","n/e","693","n/e","n/e","2","9","n/e","1"
"BZN|SI","29.09.2023 20:00 - 29.09.2023 21:00 (CET/CEST)","7","n/e","515","n/e","33","n/e","0","n/e","n/e","n/e","153","","753","n/e","n/e","693","n/e","n/e","1","9","n/e","1"
"BZN|SI","29.09.2023 21:00 - 29.09.2023 22:00 (CET/CEST)","7","n/e","515","n/e","28","n/e","0","n/e","n/e","n/e","45","","612","n/e","n/e","693","n/e","n/e","1","9","n/e","1"
"BZN|SI","29.09.2023 22:00 - 29.09.2023 23:00 (CET/CEST)","7","n/e","512","n/e","28","n/e","0","n/e","n/e","n/e","0","","467","n/e","n/e","693","n/e","n/e","1","9","n/e","1"
"BZN|SI","29.09.2023 23:00 - 30.09.2023 00:00 (CET/CEST)","7","n/e","466","n/e","27","n/e","0","n/e","n/e","n/e","0","","337","n/e","n/e","693","n/e","n/e","1","9","n/e","1"
"BZN|SI","30.09.2023 00:00 - 30.09.2023 01:00 (CET/CEST)","7","n/e","495","n/e","27","n/e","0","n/e","n/e","n/e","0","","182","n/e","n/e","693","n/e","n/e","0","9","n/e","1"
"BZN|SI","30.09.2023 01:00 - 30.09.2023 02:00 (CET/CEST)","7","n/e","486","n/e","27","n/e","0","n/e","n/e","n/e","0","","126","n/e","n/e","693","n/e","n/e","0","9","n/e","1"
"BZN|SI","30.09.2023 02:00 - 30.09.2023 03:00 (CET/CEST)","7","n/e","490","n/e","27","n/e","0","n/e","n/e","n/e","0","","124","n/e","n/e","693","n/e","n/e","0","9","n/e","2"
"BZN|SI","30.09.2023 03:00 - 30.09.2023 04:00 (CET/CEST)","7","n/e","492","n/e","26","n/e","0","n/e","n/e","n/e","0","","123","n/e","n/e","693","n/e","n/e","0","8","n/e","1"
"BZN|SI","30.09.2023 04:00 - 30.09.2023 05:00 (CET/CEST)","7","n/e","493","n/e","26","n/e","0","n/e","n/e","n/e","0","","124","n/e","n/e","693","n/e","n/e","0","9","n/e","0"
"BZN|SI","30.09.2023 05:00 - 30.09.2023 06:00 (CET/CEST)","7","n/e","500","n/e","28","n/e","0","n/e","n/e","n/e","0","","134","n/e","n/e","693","n/e","n/e","0","8","n/e","0"
"BZN|SI","30.09.2023 06:00 - 30.09.2023 07:00 (CET/CEST)","7","n/e","505","n/e","28","n/e","0","n/e","n/e","n/e","0","","384","n/e","n/e","693","n/e","n/e","1","10","n/e","0"
"BZN|SI","30.09.2023 07:00 - 30.09.2023 08:00 (CET/CEST)","7","n/e","502","n/e","29","n/e","0","n/e","n/e","n/e","0","","679","n/e","n/e","693","n/e","n/e","6","9","n/e","0"
"BZN|SI","30.09.2023 08:00 - 30.09.2023 09:00 (CET/CEST)","7","n/e","499","n/e","29","n/e","0","n/e","n/e","n/e","0","","643","n/e","n/e","693","n/e","n/e","25","9","n/e","0"
"BZN|SI","30.09.2023 09:00 - 30.09.2023 10:00 (CET/CEST)","7","n/e","393","n/e","27","n/e","0","n/e","n/e","n/e","0","","491","n/e","n/e","693","n/e","n/e","60","10","n/e","0"
"BZN|SI","30.09.2023 10:00 - 30.09.2023 11:00 (CET/CEST)","7","n/e","294","n/e","28","n/e","0","n/e","n/e","n/e","0","","301","n/e","n/e","693","n/e","n/e","116","10","n/e","0"
"BZN|SI","30.09.2023 11:00 - 30.09.2023 12:00 (CET/CEST)","7","n/e","242","n/e","26","n/e","0","n/e","n/e","n/e","2","","236","n/e","n/e","693","n/e","n/e","157","10","n/e","0"
"BZN|SI","30.09.2023 12:00 - 30.09.2023 13:00 (CET/CEST)","7","n/e","242","n/e","28","n/e","0","n/e","n/e","n/e","0","","137","n/e","n/e","692","n/e","n/e","183","10","n/e","0"
"BZN|SI","30.09.2023 13:00 - 30.09.2023 14:00 (CET/CEST)","7","n/e","248","n/e","25","n/e","0","n/e","n/e","n/e","0","","176","n/e","n/e","692","n/e","n/e","190","10","n/e","0"
"BZN|SI","30.09.2023 14:00 - 30.09.2023 15:00 (CET/CEST)","7","n/e","242","n/e","26","n/e","0","n/e","n/e","n/e","0","","176","n/e","n/e","692","n/e","n/e","173","10","n/e","0"
"BZN|SI","30.09.2023 15:00 - 30.09.2023 16:00 (CET/CEST)","7","n/e","292","n/e","27","n/e","0","n/e","n/e","n/e","0","","167","n/e","n/e","692","n/e","n/e","137","10","n/e","0"
"BZN|SI","30.09.2023 16:00 - 30.09.2023 17:00 (CET/CEST)","7","n/e","380","n/e","27","n/e","0","n/e","n/e","n/e","0","","217","n/e","n/e","692","n/e","n/e","84","10","n/e","0"
"BZN|SI","30.09.2023 17:00 - 30.09.2023 18:00 (CET/CEST)","7","n/e","487","n/e","29","n/e","0","n/e","n/e","n/e","30","","489","n/e","n/e","692","n/e","n/e","28","9","n/e","0"
"BZN|SI","30.09.2023 18:00 - 30.09.2023 19:00 (CET/CEST)","7","n/e","515","n/e","33","n/e","0","n/e","n/e","n/e","162","","696","n/e","n/e","692","n/e","n/e","6","9","n/e","0"
"BZN|SI","30.09.2023 19:00 - 30.09.2023 20:00 (CET/CEST)","7","n/e","515","n/e","34","n/e","0","n/e","n/e","n/e","161","","753","n/e","n/e","692","n/e","n/e","1","9","n/e","0"
"BZN|SI","30.09.2023 20:00 - 30.09.2023 21:00 (CET/CEST)","7","n/e","515","n/e","32","n/e","0","n/e","n/e","n/e","156","","746","n/e","n/e","692","n/e","n/e","1","9","n/e","0"
